TRY Data Explorer Output	2020-5-28
Measurements in Region
Longitude between 140.96 and 149.5, Latitude between -44 and -42
ObservationID	ObsdataID	AccSpeciesID	AccSpeciesName	Lon	Lat	AltitudeM	SamplingDate	Trait	Dataset	FirstName	LastName	Institution	
4523770	50625405	11013	Cassinia aculeata	147	-42.4			Plant woodiness	Plant Hydraulic Traits	Stefano	Manzoni	Stockholm University	
2667782	23674196	11013	Cassinia aculeata	147	-42.4			Bark thickness	Dataset for Rosell 2016 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
2667782	23675669	11013	Cassinia aculeata	147	-42.4			Stem diameter	Dataset for Rosell 2016 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
2667782	23675672	11013	Cassinia aculeata	147	-42.4			Bark thickness (outer bark)	Dataset for Rosell 2016 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
2668487	23682474	11013	Cassinia aculeata	147	-42.4			Stem diameter	Dataset for Rosell et al. 2017 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
4523770	50625399	11013	Cassinia aculeata	147	-42.4			Wood (sapwood) specific conductivity (stem specific conductivity)	Plant Hydraulic Traits	Stefano	Manzoni	Stockholm University	
2667782	23674195	11013	Cassinia aculeata	147	-42.4			Stem diameter	Dataset for Rosell 2016 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
2668487	23682477	11013	Cassinia aculeata	147	-42.4			Bark thickness (outer bark)	Dataset for Rosell et al. 2017 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
2667782	23674198	11013	Cassinia aculeata	147	-42.4			Bark thickness (outer bark)	Dataset for Rosell 2016 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
2668537	23683066	14336	Coprosma nitida	146.589347	-42.683857			Stem diameter	Dataset for Rosell et al. 2017 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
2668537	23683069	14336	Coprosma nitida	146.589347	-42.683857			Bark thickness (outer bark)	Dataset for Rosell et al. 2017 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
2667817	23675981	14336	Coprosma nitida	146.589347	-42.683857			Bark thickness	Dataset for Rosell 2016 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
2668537	23683065	14336	Coprosma nitida	146.589347	-42.683857			Plant growth form	Dataset for Rosell et al. 2017 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
2668537	23683068	14336	Coprosma nitida	146.589347	-42.683857			Bark thickness (inner bark)	Dataset for Rosell et al. 2017 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
2667817	23675980	14336	Coprosma nitida	146.589347	-42.683857			Stem diameter	Dataset for Rosell 2016 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
2667817	23675983	14336	Coprosma nitida	146.589347	-42.683857			Bark thickness (outer bark)	Dataset for Rosell 2016 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
2668537	23683064	14336	Coprosma nitida	146.589347	-42.683857			Stem construction type	Dataset for Rosell et al. 2017 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
2668537	23683067	14336	Coprosma nitida	146.589347	-42.683857			Bark thickness	Dataset for Rosell et al. 2017 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
2667817	23675982	14336	Coprosma nitida	146.589347	-42.683857			Bark thickness (inner bark)	Dataset for Rosell 2016 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
2668568	23683430	67069	Cyathodes straminea	146.589347	-42.683857			Stem diameter	Dataset for Rosell et al. 2017 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
2667842	23676201	67069	Cyathodes straminea	146.589347	-42.683857			Stem diameter	Dataset for Rosell 2016 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
2668568	23683433	67069	Cyathodes straminea	146.589347	-42.683857			Bark thickness (outer bark)	Dataset for Rosell et al. 2017 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
2667842	23676204	67069	Cyathodes straminea	146.589347	-42.683857			Bark thickness (outer bark)	Dataset for Rosell 2016 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
2668568	23683429	67069	Cyathodes straminea	146.589347	-42.683857			Plant growth form	Dataset for Rosell et al. 2017 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
2668568	23683432	67069	Cyathodes straminea	146.589347	-42.683857			Bark thickness (inner bark)	Dataset for Rosell et al. 2017 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
2667842	23676203	67069	Cyathodes straminea	146.589347	-42.683857			Bark thickness (inner bark)	Dataset for Rosell 2016 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
2668568	23683428	67069	Cyathodes straminea	146.589347	-42.683857			Stem construction type	Dataset for Rosell et al. 2017 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
2668568	23683431	67069	Cyathodes straminea	146.589347	-42.683857			Bark thickness	Dataset for Rosell et al. 2017 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
2667842	23676202	67069	Cyathodes straminea	146.589347	-42.683857			Bark thickness	Dataset for Rosell 2016 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
1728167	12621217	80661	Dacrycarpus compactus	147.324722222222	-42.905	60		Wood fibre types	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728167	12621207	80661	Dacrycarpus compactus	147.324722222222	-42.905	60		Plant life form (Raunkiaer life form)	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728167	12621220	80661	Dacrycarpus compactus	147.324722222222	-42.905	60		Leaf phenology type	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728167	12621210	80661	Dacrycarpus compactus	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728167	12621216	80661	Dacrycarpus compactus	147.324722222222	-42.905	60		Wood vessel perforation plates	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728167	12621205	80661	Dacrycarpus compactus	147.324722222222	-42.905	60		Plant growth form	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728167	12621219	80661	Dacrycarpus compactus	147.324722222222	-42.905	60		Wood vessel grouping	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728167	12621209	80661	Dacrycarpus compactus	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728167	12621215	80661	Dacrycarpus compactus	147.324722222222	-42.905	60		Wood growth ring distinction	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728167	12621218	80661	Dacrycarpus compactus	147.324722222222	-42.905	60		Wood vessels surrounded by tracheids (vasicentric tracheids)	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728167	12621208	80661	Dacrycarpus compactus	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728167	12621211	80661	Dacrycarpus compactus	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728171	12621600	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728169	12621412	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Wood vessels surrounded by tracheids (vasicentric tracheids)	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728168	12621311	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Wood (sapwood) specific conductivity (stem specific conductivity)	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728170	12621506	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Wood vessel pits characteristics (vestured pits)	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728169	12621402	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Plant life form (Raunkiaer life form)	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728170	12621516	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Leaf phenology type	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728171	12621606	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Wood vessel perforation plates	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728170	12621495	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Plant growth form	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728168	12621314	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Wood growth ring distinction	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728170	12621509	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Wood xylem torus diameter	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728171	12621596	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Plant height vegetative	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728169	12621408	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728171	12621609	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Wood vessel grouping	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728168	12621304	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728170	12621499	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728168	12621317	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Wood vessels surrounded by tracheids (vasicentric tracheids)	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728170	12621512	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Wood vessel perforation plates	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728171	12621599	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728169	12621411	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Wood fibre types	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728168	12621307	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728170	12621502	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728169	12621400	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Plant growth form	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728170	12621515	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Wood vessel grouping	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728171	12621605	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Wood growth ring distinction	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728169	12621414	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Leaf phenology type	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728168	12621313	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728170	12621508	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Wood outer pit aperture diameter / interconduit pit size	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728171	12621595	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Plant life form (Raunkiaer life form)	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728169	12621407	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Leaf area-specific conductivity (leaf specific conductivity)	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728171	12621608	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Wood vessels surrounded by tracheids (vasicentric tracheids)	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728168	12621303	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Plant life form (Raunkiaer life form)	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728170	12621498	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Plant height vegetative	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728168	12621316	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Wood fibre types	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728170	12621511	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Wood growth ring distinction	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728171	12621598	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728169	12621410	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Wood vessel perforation plates	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728171	12621611	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Leaf phenology type	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728168	12621306	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728170	12621501	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728168	12621319	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Leaf phenology type	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728170	12621514	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Wood vessels surrounded by tracheids (vasicentric tracheids)	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728171	12621601	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728169	12621413	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Wood vessel grouping	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728168	12621312	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Leaf area-specific conductivity (leaf specific conductivity)	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728170	12621507	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Wood outer pit aperture diameter	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728169	12621403	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728171	12621593	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Plant growth form	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728171	12621607	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Wood fibre types	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728170	12621497	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Plant life form (Raunkiaer life form)	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728168	12621301	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Plant growth form	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728168	12621315	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Wood vessel perforation plates	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728170	12621510	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Wood xylem torus diameter per outer pit apertuer diameter	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728171	12621597	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Plant height vegetative	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728169	12621409	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Wood growth ring distinction	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728171	12621610	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728168	12621305	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728170	12621500	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728168	12621318	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Wood vessel grouping	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728170	12621513	16652	Dacrycarpus dacrydioides	147.324722222222	-42.905	60		Wood fibre types	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728172	12621695	16653	Dacrycarpus imbricatus	147.324722222222	-42.905	60		Plant life form (Raunkiaer life form)	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728172	12621708	16653	Dacrycarpus imbricatus	147.324722222222	-42.905	60		Wood fibre types	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728172	12621698	16653	Dacrycarpus imbricatus	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728172	12621711	16653	Dacrycarpus imbricatus	147.324722222222	-42.905	60		Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728172	12621701	16653	Dacrycarpus imbricatus	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728172	12621693	16653	Dacrycarpus imbricatus	147.324722222222	-42.905	60		Plant growth form	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728172	12621707	16653	Dacrycarpus imbricatus	147.324722222222	-42.905	60		Wood vessel perforation plates	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728172	12621697	16653	Dacrycarpus imbricatus	147.324722222222	-42.905	60		Plant height vegetative	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728172	12621710	16653	Dacrycarpus imbricatus	147.324722222222	-42.905	60		Wood vessel grouping	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728172	12621700	16653	Dacrycarpus imbricatus	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728172	12621706	16653	Dacrycarpus imbricatus	147.324722222222	-42.905	60		Wood growth ring distinction	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728172	12621696	16653	Dacrycarpus imbricatus	147.324722222222	-42.905	60		Plant height vegetative	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728172	12621709	16653	Dacrycarpus imbricatus	147.324722222222	-42.905	60		Wood vessels surrounded by tracheids (vasicentric tracheids)	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728172	12621699	16653	Dacrycarpus imbricatus	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728172	12621712	16653	Dacrycarpus imbricatus	147.324722222222	-42.905	60		Leaf phenology type	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728172	12621705	16653	Dacrycarpus imbricatus	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
4523771	50625417	17071	Daviesia latifolia	147	-42.4			Leaf phenology type	Plant Hydraulic Traits	Stefano	Manzoni	Stockholm University	
2668584	23683620	17071	Daviesia latifolia	147	-42.4			Stem construction type	Dataset for Rosell et al. 2017 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
2667853	23676300	17071	Daviesia latifolia	147	-42.4			Stem diameter	Dataset for Rosell 2016 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
2668584	23683623	17071	Daviesia latifolia	147	-42.4			Bark thickness	Dataset for Rosell et al. 2017 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
2667853	23676303	17071	Daviesia latifolia	147	-42.4			Bark thickness (outer bark)	Dataset for Rosell 2016 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
4523771	50625416	17071	Daviesia latifolia	147	-42.4			Plant woodiness	Plant Hydraulic Traits	Stefano	Manzoni	Stockholm University	
2668584	23683622	17071	Daviesia latifolia	147	-42.4			Stem diameter	Dataset for Rosell et al. 2017 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
2667853	23676302	17071	Daviesia latifolia	147	-42.4			Bark thickness (inner bark)	Dataset for Rosell 2016 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
2668584	23683625	17071	Daviesia latifolia	147	-42.4			Bark thickness (outer bark)	Dataset for Rosell et al. 2017 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
4523771	50625410	17071	Daviesia latifolia	147	-42.4			Wood (sapwood) specific conductivity (stem specific conductivity)	Plant Hydraulic Traits	Stefano	Manzoni	Stockholm University	
2668584	23683621	17071	Daviesia latifolia	147	-42.4			Plant growth form	Dataset for Rosell et al. 2017 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
2667853	23676301	17071	Daviesia latifolia	147	-42.4			Bark thickness	Dataset for Rosell 2016 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
2668584	23683624	17071	Daviesia latifolia	147	-42.4			Bark thickness (inner bark)	Dataset for Rosell et al. 2017 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
4523771	50625409	17071	Daviesia latifolia	147	-42.4			Leaf area-specific conductivity (leaf specific conductivity)	Plant Hydraulic Traits	Stefano	Manzoni	Stockholm University	
1727383	12546101	67452	Drimys lanceolata	147.324722222222	-42.905	60		Plant height vegetative	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1727383	12546114	67452	Drimys lanceolata	147.324722222222	-42.905	60		Wood vessel grouping	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1727383	12546104	67452	Drimys lanceolata	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1727383	12546110	67452	Drimys lanceolata	147.324722222222	-42.905	60		Wood growth ring distinction	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1727383	12546100	67452	Drimys lanceolata	147.324722222222	-42.905	60		Plant life form (Raunkiaer life form)	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1727383	12546113	67452	Drimys lanceolata	147.324722222222	-42.905	60		Wood vessels surrounded by tracheids (vasicentric tracheids)	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1727383	12546103	67452	Drimys lanceolata	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1727383	12546116	67452	Drimys lanceolata	147.324722222222	-42.905	60		Leaf phenology type	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1727383	12546109	67452	Drimys lanceolata	147.324722222222	-42.905	60		Wood vestures presence	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1727383	12546112	67452	Drimys lanceolata	147.324722222222	-42.905	60		Wood fibre types	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1727383	12546102	67452	Drimys lanceolata	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1727383	12546115	67452	Drimys lanceolata	147.324722222222	-42.905	60		Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1727383	12546105	67452	Drimys lanceolata	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1727383	12546111	67452	Drimys lanceolata	147.324722222222	-42.905	60		Wood vessel perforation plates	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
4523755	50625241	20720	Epacris impressa	147.2	-43			Leaf phenology type	Plant Hydraulic Traits	Stefano	Manzoni	Stockholm University	
2668618	23684020	20720	Epacris impressa	147	-42.4			Bark thickness (inner bark)	Dataset for Rosell et al. 2017 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
4523772	50625427	20720	Epacris impressa	147	-42.4			Plant woodiness	Plant Hydraulic Traits	Stefano	Manzoni	Stockholm University	
2668618	23684016	20720	Epacris impressa	147	-42.4			Stem construction type	Dataset for Rosell et al. 2017 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
2667878	23676519	20720	Epacris impressa	147	-42.4			Bark thickness (inner bark)	Dataset for Rosell 2016 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
4523755	50625240	20720	Epacris impressa	147.2	-43			Plant woodiness	Plant Hydraulic Traits	Stefano	Manzoni	Stockholm University	
